hyper	hypo	sim
software_engineering	system_testing	0.0
query_expansion	query_processing	0.0013726835964310217
routing_algorithm	retrieval_effectiveness	0.0
natural_language_processing	computer_science	0.003508771929824555
image_retrieval	bm25	0.0
data_warehouse	web_personalization	0.0
machine_translation	peer-to-peer_networks	0.0
variational_approximation	web_search	0.0
system_testing	test_case_generation	0.0
automata_theory	computer_science	0.0
hierarchical_clustering	image_enhancement	0.0
sentiment_analysis	web_mining	0.0
frequent_closed_itemsets	frequent_item_sets	0.0
k-means_clustering	query_expansion	0.0
query_expansion	k-means_clustering	0.0
network_protocols	bm25	0.0
pseudo_relevance_feedback	music_recommendation	0.0
apriori	decision_trees	0.0
information_retrieval	patent_retrieval	0.34285714285713303
parallel_text	finite_automata	0.0
tag_recommendation	first-order_logic	0.0
software_engineering	automatic_programming	0.02272727272727221
unified_modeling_language	dialogue_systems	0.0
sentiment_analysis	wordnet	0.0030581039755351587
retrieval_models	information_retrieval	0.010610079575596815
clustering	hierarchical_clustering	0.9999999999999957
computer_science	software_engineering	0.017268445839874403
software_architecture_design	parallel_corpora	0.0
ad_hoc_wireless_networks	parallel_text	0.0
mean_average_precision	wireless_networks	0.0
data_warehouse	system_testing	0.0
software_design	dialogue_systems	0.0
association_rule_mining	sparse_approximation	0.0
text_classification	text_mining	0.0
data_mining	association_rule_mining	0.0568181818181815
automated_reasoning	uml_2.0	0.0
association_rule_mining	mean_average_precision	0.0
rule_induction	finite_automata	0.0
computational_learning_theory	graph_theory	0.0
ad_hoc_wireless_networks	fuzzy_clustering	0.0
information_extraction	unified_modeling_language	0.0
query_expansion	uml_2.0	0.0
parallel_text	pushdown_systems	0.0
uml_class_diagrams	part-of-speech_tagging	0.0
association_rule_mining	apriori	0.030927835051546074
approximation_theory	linear_programming_relaxation	0.0
unified_modeling_language	cellular_automata	0.0
natural_language_processing	language_model	0.0010976948408342468
automatic_programming	query_processing	0.0
software_design	textual_entailment	0.0
turing_machines	requirements_engineering	0.0
mean_average_precision	clustering	0.0
statistical_language_models	retrieval_models	0.004098360655737688
object_detection	bilingual_dictionary	0.0
automated_theorem_proving	automated_reasoning	0.0
finite_automata	dependency_parsing	0.0
computer_science	data_mining	0.0032216494845360814
decision_trees	web_search	0.0
k-means_clustering	text_clustering	0.0
recommender_systems	music_recommendation	0.0
rule_induction	decision_tables	0.0
hierarchical_clustering	test_case_generation	0.0
automated_theorem_proving	spectral_clustering	0.0
data_mining	requirements_traceability	0.0
computer_networks	decision_trees	0.0
unified_modeling_language	explicit_feedback	0.0
fuzzy_clustering	implicit_feedback	0.0
computer_networks	routing_algorithm	0.0024390243902438964
formal_logic	decision_rules	0.0
automated_reasoning	retrieval_models	0.0
statistical_language_models	decision_rules	0.0
coreference_resolution	natural_language_processing	0.0031746031746031694
query_reformulation	automatic_programming	0.0
software_design	software_architecture_design	0.0
bilingual_dictionary	machine_translation	0.0013315579227696386
question_answering	natural_language_processing	0.022222222222222185
automata_theory	hierarchical_clustering	0.0
implicit_feedback	formal_logic	0.0
retrieval_effectiveness	information_retrieval	0.005509079779636807
opinion_mining	recommender_systems	0.0024449877750611216
test_case_generation	sparse_approximation	0.0
sparse_approximation	sentiment_analysis	0.0
peer-to-peer_networks	web_usage_mining	0.0
recommender_systems	formal_logic	0.0
wireless_networks	computer_networks	0.0
image_segmentation	medical_image_segmentation	0.9999999999999525
clustering	web_page_classification	0.05128205128204996
video_processing	web_mining	0.0
coreference_resolution	vector_space_model	0.0
automata_theory	theoretical_computer_science	0.0
pushdown_systems	higher-order_logic	0.0
automata_theory	cellular_automata	0.0327868852459011
image_retrieval	information_retrieval	0.0006121199755152009
face_recognition	information_extraction	0.0
peer-to-peer_networks	decision_tables	0.0
polynomial_time_approximation_scheme	machine_translation	0.0
automatic_programming	web_personalization	0.0
average_precision	spatial_data_mining	0.0
computer_vision	video_processing	0.07692307692307544
music_recommendation	machine_translation	0.0
object-oriented_design	software_design	0.0
information_retrieval	text_mining	0.050397877984084745
software_design	object-oriented_design	0.0
automatic_programming	decision_rules	0.0
